# Original filename: 0018_BPW_2017-02-07.log
# Time unit: 100 us
# RARECAT=digit
#
# Time	HHGG	Event
1250956	42	STIM=b
1256536	42	RESP=1
1266471	42	STIM=s
1275793	42	RESP=1
1285271	42	STIM=4
1294051	42	RESP=2
1301786	42	STIM=q
1307361	42	RESP=1
1319127	42	STIM=e
1323267	42	RESP=2
1336557	42	STIM=l
1342740	42	RESP=1
1354286	42	STIM=2
1366553	42	RESP=1
1371322	42	STIM=n
1375135	42	RESP=1
1387265	42	STIM=h
1391965	42	RESP=1
1406005	42	STIM=z
1410249	42	RESP=1
1421570	42	STIM=w
1431436	42	RESP=2
1437064	42	STIM=v
1442963	42	RESP=1
1455630	42	STIM=5
1460465	42	RESP=2
1472505	42	STIM=i
1478219	42	RESP=1
1488999	42	STIM=d
1491774	42	RESP=1
1506546	42	STIM=q
1511705	42	RESP=1
1525482	42	STIM=d
1528323	42	RESP=1
1543156	42	STIM=1
1552271	42	RESP=2
1559840	42	STIM=u
1568097	42	RESP=1
1578666	42	STIM=8
1586245	42	RESP=2
1594910	42	STIM=a
1603821	42	RESP=1
1610696	42	STIM=b
1615187	42	RESP=1
1626735	42	STIM=v
1633006	42	RESP=1
1645255	42	STIM=6
1650704	42	RESP=2
1663744	42	STIM=s
1669143	42	RESP=1
1682270	42	STIM=x
1691285	42	RESP=1
1699481	42	STIM=f
1703497	42	RESP=1
1717275	42	STIM=r
1723805	42	RESP=1
1736057	42	STIM=w
1744479	42	RESP=1
1753516	42	STIM=l
1758530	42	RESP=1
1771128	42	STIM=t
1774794	42	RESP=1
1789330	42	STIM=i
1793363	42	RESP=1
1807857	42	STIM=g
1818240	42	RESP=1
1823739	42	STIM=u
1828075	42	RESP=1
1839977	42	STIM=5
1845741	42	RESP=2
1858120	42	STIM=f
1862908	42	RESP=1
1876783	42	STIM=t
1880845	42	RESP=1
1892933	42	STIM=7
1900199	42	RESP=2
1909859	42	STIM=v
1915725	42	RESP=1
1925096	42	STIM=x
1933684	42	RESP=1
1943414	42	STIM=1
1947875	42	RESP=1
1961412	42	STIM=e
1966239	42	RESP=1
1977171	42	STIM=6
1983776	42	RESP=1
1992842	42	STIM=f
1995885	42	RESP=1
2008830	42	STIM=m
2014824	42	RESP=1
2026363	42	STIM=c
2034073	42	RESP=1
2042050	42	STIM=1
2047720	42	RESP=2
2059335	42	STIM=h
2064021	42	RESP=1
2075346	42	STIM=v
2084444	42	RESP=1
2094156	42	STIM=z
2102689	42	RESP=2
2112177	42	STIM=n
2116045	42	RESP=1
2130544	42	STIM=u
2138565	42	RESP=1
2147284	42	STIM=e
2151170	42	RESP=2
2163068	42	STIM=2
2169635	42	RESP=2
2178420	42	STIM=9
2185456	42	RESP=2
2196189	42	STIM=e
2199781	42	RESP=1
2212539	42	STIM=7
2223346	42	RESP=2
2230815	42	STIM=x
2236048	42	RESP=1
2247625	42	STIM=t
2252772	42	RESP=1
2266592	42	STIM=l
2273494	42	RESP=1
2284289	42	STIM=p
2288727	42	RESP=1
2303161	42	STIM=z
2307348	42	RESP=1
2319836	42	STIM=b
2328255	42	RESP=1
2337524	42	STIM=u
2341209	42	RESP=1
2355176	42	STIM=l
2359492	42	RESP=1
2371323	42	STIM=v
2378384	42	RESP=1
2387100	42	STIM=i
2391231	42	RESP=1
2402626	42	STIM=a
2408021	42	RESP=1
2418085	42	STIM=o
2423643	42	RESP=1
2436320	42	STIM=r
2440686	42	RESP=1
2453366	42	STIM=g
2457907	42	RESP=1
2471648	42	STIM=8
2478094	42	RESP=2
2488794	42	STIM=0
2497066	42	RESP=2
2504558	42	STIM=b
2509264	42	RESP=1
2520492	42	STIM=p
2526867	42	RESP=1
2537985	42	STIM=c
2542790	42	RESP=1
2553246	42	STIM=y
2558242	42	RESP=1
2568389	42	STIM=i
2571560	42	RESP=1
2587136	42	STIM=w
2591332	42	RESP=1
2605773	42	STIM=s
2609164	42	RESP=1
2621208	42	STIM=l
2625879	42	RESP=1
2637137	42	STIM=q
2644111	42	RESP=1
2654033	42	STIM=e
2657388	42	RESP=1
2669396	42	STIM=9
2675514	42	RESP=2
2684909	42	STIM=j
2692507	42	RESP=1
2703652	42	STIM=n
2709809	42	RESP=1
2720530	42	STIM=4
2728375	42	RESP=1
2737255	42	STIM=n
2744768	42	RESP=1
2754645	42	STIM=b
2760120	42	RESP=1
2771795	42	STIM=z
2775317	42	RESP=1
2789579	42	STIM=r
2797035	42	RESP=1
2808094	42	STIM=x
2813826	42	RESP=2
2825387	42	STIM=c
2831769	42	RESP=1
2841491	42	STIM=f
2849710	42	RESP=1
2856992	42	STIM=v
2862828	42	RESP=1
2872628	42	STIM=b
2879504	42	RESP=1
2887738	42	STIM=k
2891674	42	RESP=1
2905514	42	STIM=d
2913580	42	RESP=1
2923090	42	STIM=n
2929721	42	RESP=1
2938304	42	STIM=0
2943305	42	RESP=2
2954375	42	STIM=9
2958847	42	RESP=2
2971540	42	STIM=a
2977840	42	RESP=1
2988814	42	STIM=7
2995821	42	RESP=1
3003975	42	STIM=d
3011127	42	RESP=1
3021278	42	STIM=o
3027784	42	RESP=1
3037773	42	STIM=5
3046579	42	RESP=1
3056139	42	STIM=7
3061488	42	RESP=2
3075105	42	STIM=z
3078753	42	RESP=1
3091850	42	STIM=x
3095484	42	RESP=1
3107863	42	STIM=e
3116605	42	RESP=1
3126399	42	STIM=f
3133038	42	RESP=1
3144567	42	STIM=f
3151192	42	RESP=1
3161701	42	STIM=6
3168132	42	RESP=1
3178887	42	STIM=m
3182660	42	RESP=1
3195512	42	STIM=j
3199389	42	RESP=1
3210778	42	STIM=q
3214861	42	RESP=2
3228263	42	STIM=3
3233499	42	RESP=1
3247058	42	STIM=q
3258640	42	RESP=1
3262750	42	STIM=0
3268053	42	RESP=2
3280990	42	STIM=6
3288688	42	RESP=2
3298272	42	STIM=s
3302416	42	RESP=1
3314756	42	STIM=5
3319397	42	RESP=2
3331419	42	STIM=i
3337932	42	RESP=1
3346821	42	STIM=5
3355835	42	RESP=2
3362568	42	STIM=n
3368021	42	RESP=1
3379014	42	STIM=m
3386228	42	RESP=1
3395587	42	STIM=o
3401207	42	RESP=1
3414013	42	STIM=e
3417559	42	RESP=1
3430024	42	STIM=w
3433879	42	RESP=1
3446056	42	STIM=o
3450375	42	RESP=1
3463756	42	STIM=w
3472952	42	RESP=1
3478826	42	STIM=k
3486805	42	RESP=1
3495123	42	STIM=i
3499277	42	RESP=1
3512192	42	STIM=8
3516678	42	RESP=2
3530490	42	STIM=z
3537528	42	RESP=1
3547731	42	STIM=t
3551535	42	RESP=1
3564524	42	STIM=i
3570791	42	RESP=1
3581099	42	STIM=x
3587089	42	RESP=1
3597354	42	STIM=j
3601272	42	RESP=1
3613338	42	STIM=h
3617718	42	RESP=1
3628475	42	STIM=1
3634028	42	RESP=1
3644111	42	STIM=h
3649087	42	RESP=1
3661226	42	STIM=q
3665279	42	RESP=1
3680203	42	STIM=2
3685050	42	RESP=2
3698848	42	STIM=8
3704075	42	RESP=2
3717394	42	STIM=t
3723607	42	RESP=1
3736069	42	STIM=f
3743282	42	RESP=2
3752194	42	STIM=m
3755853	42	RESP=1
3769040	42	STIM=8
3775899	42	RESP=2
3786201	42	STIM=o
3793547	42	RESP=1
3804533	42	STIM=m
3810898	42	RESP=1
3820218	42	STIM=l
3829830	42	RESP=1
3838177	42	STIM=i
3842754	42	RESP=1
3856701	42	STIM=o
3861461	42	RESP=1
3873696	42	STIM=k
3878865	42	RESP=1
3888804	42	STIM=8
3893596	42	RESP=2
3904423	42	STIM=l
3912931	42	RESP=1
3920053	42	STIM=u
3927227	42	RESP=1
3936344	42	STIM=7
3941857	42	RESP=2
3951651	42	STIM=1
3955303	42	RESP=1
3969978	42	STIM=l
3974084	42	RESP=1
3985912	42	STIM=g
3991562	42	RESP=1
4003475	42	STIM=5
4008984	42	RESP=2
4021347	42	STIM=j
4034127	42	RESP=1
4038645	42	STIM=u
4045575	42	RESP=1
4054655	42	STIM=l
4058278	42	RESP=1
4070636	42	STIM=j
4075631	42	RESP=1
4086903	42	STIM=e
4094343	42	RESP=1
4104342	42	STIM=e
4110074	42	RESP=1
4121399	42	STIM=i
4126788	42	RESP=1
4140099	42	STIM=h
4145596	42	RESP=1
4155491	42	STIM=1
4161765	42	RESP=2
4172376	42	STIM=u
4175612	42	RESP=1
4188630	42	STIM=g
4198900	42	RESP=1
4205782	42	STIM=d
4212400	42	RESP=1
4224093	42	STIM=q
4234253	42	RESP=1
4241114	42	STIM=l
4244546	42	RESP=1
4257831	42	STIM=m
4263938	42	RESP=1
4275317	42	STIM=5
4280840	42	RESP=2
4294158	42	STIM=j
4299558	42	RESP=1
4309291	42	STIM=m
4315157	42	RESP=1
4328270	42	STIM=e
4334494	42	RESP=1
4344125	42	STIM=v
4350129	42	RESP=1
4362718	42	STIM=k
4366010	42	RESP=1
4378662	42	STIM=j
4389020	42	RESP=1
4394774	42	STIM=p
4399145	42	RESP=1
4412901	42	STIM=9
4420411	42	RESP=1
4429849	42	STIM=u
4434352	42	RESP=1
4447626	42	STIM=g
4450796	42	RESP=1
4463157	42	STIM=k
4466746	42	RESP=1
4480345	42	STIM=k
4484312	42	RESP=1
4497158	42	STIM=3
4503706	42	RESP=2
4514031	42	STIM=r
4520036	42	RESP=1
4531620	42	STIM=a
4535040	42	RESP=1
4550474	42	STIM=8
4557832	42	RESP=1
4565810	42	STIM=6
4579101	42	RESP=2
4581970	42	STIM=r
4586448	42	RESP=1
4597299	42	STIM=o
4600973	42	RESP=1
4613346	42	STIM=r
4620503	42	RESP=1
4631280	42	STIM=k
4634236	42	RESP=1
4650128	42	STIM=z
4656754	42	RESP=1
4668977	42	STIM=w
4673773	42	RESP=1
4684632	42	STIM=k
4689268	42	RESP=1
4702823	42	STIM=p
4706793	42	RESP=1
4719449	42	STIM=y
4726576	42	RESP=1
4735851	42	STIM=6
4742952	42	RESP=2
4751161	42	STIM=1
4760010	42	RESP=1
4767173	42	STIM=4
4774413	42	RESP=1
4784989	42	STIM=q
4791360	42	RESP=2
4803121	42	STIM=i
4809792	42	RESP=1
4820067	42	STIM=a
4823917	42	RESP=1
4837333	42	STIM=5
4844172	42	RESP=2
4854557	42	STIM=t
4857629	42	RESP=1
4872546	42	STIM=a
4880015	42	RESP=1
4888621	42	STIM=j
4897039	42	RESP=1
4905715	42	STIM=u
4911581	42	RESP=1
4921356	42	STIM=8
4931055	42	RESP=2
4939959	42	STIM=c
4942583	42	RESP=1
4957614	42	STIM=a
4964673	42	RESP=1
4974733	42	STIM=r
4980206	42	RESP=1
4992691	42	STIM=i
4997087	42	RESP=1
5009958	42	STIM=f
5019397	42	RESP=1
5026963	42	STIM=d
5033226	42	RESP=1
5042179	42	STIM=e
5051716	42	RESP=1
5060536	42	STIM=8
5066487	42	RESP=2
5076341	42	STIM=e
5080662	42	RESP=1
5093625	42	STIM=z
5099946	42	RESP=1
5109998	42	STIM=m
5114223	42	RESP=1
5125232	42	STIM=9
5130408	42	RESP=2
5143763	42	STIM=p
5147355	42	RESP=1
5159011	42	STIM=2
5169017	42	RESP=2
5174351	42	STIM=c
5181079	42	RESP=1
5192069	42	STIM=5
5199056	42	RESP=2
5209988	42	STIM=x
5213990	42	RESP=1
5228970	42	STIM=s
5235648	42	RESP=1
5247118	42	STIM=1
5251351	42	RESP=1
5264999	42	STIM=r
5272361	42	RESP=1
5281817	42	STIM=m
5285636	42	RESP=1
5297782	42	STIM=l
5301646	42	RESP=1
5312892	42	STIM=k
5317861	42	RESP=1
5329688	42	STIM=s
5336012	42	RESP=1
5345757	42	STIM=7
5352075	42	RESP=2
5361972	42	STIM=s
5369665	42	RESP=1
5380104	42	STIM=u
5384605	42	RESP=1
5395549	42	STIM=t
5398462	42	RESP=1
5411082	42	STIM=w
5418262	42	RESP=1
5429565	42	STIM=m
5436180	42	RESP=1
5448374	42	STIM=4
5457718	42	RESP=2
5464969	42	STIM=j
5470560	42	RESP=1
5482513	42	STIM=t
5488677	42	RESP=1
5500324	42	STIM=x
5505891	42	RESP=1
5515979	42	STIM=c
5521699	42	RESP=1
5534902	42	STIM=o
5539116	42	RESP=1
5550169	42	STIM=j
5556709	42	RESP=1
5568663	42	STIM=e
5573337	42	RESP=1
5586156	42	STIM=p
5594768	42	RESP=1
5601996	42	STIM=z
5611919	42	RESP=1
5618675	42	STIM=i
5625560	42	RESP=1
5636949	42	STIM=m
5646401	42	RESP=1
5654438	42	STIM=9
5660256	42	RESP=1
5669950	42	STIM=o
5673669	42	RESP=1
5688349	42	STIM=j
5692837	42	RESP=1
5706264	42	STIM=l
5711464	42	RESP=1
5723394	42	STIM=o
5728139	42	RESP=1
5739077	42	STIM=f
5742127	42	RESP=1
5757438	42	STIM=g
5766510	42	RESP=1
5774908	42	STIM=m
5779069	42	RESP=1
5792658	42	STIM=d
5797378	42	RESP=1
5809553	42	STIM=e
5816018	42	RESP=1
5827258	42	STIM=g
5835150	42	RESP=1
5844318	42	STIM=r
5848092	42	RESP=1
5860821	42	STIM=i
5864518	42	RESP=1
5878643	42	STIM=r
5883391	42	RESP=1
5895412	42	STIM=m
5898232	42	RESP=1
5911759	42	STIM=z
5917222	42	RESP=1
5928842	42	STIM=l
5932655	42	RESP=1
5945947	42	STIM=l
5952986	42	RESP=1
5964063	42	STIM=w
5975197	42	RESP=1
5980996	42	STIM=y
5987407	42	RESP=1
5998755	42	STIM=9
6006065	42	RESP=2
6014362	42	STIM=n
6020749	42	RESP=1
6030446	42	STIM=8
6041141	42	RESP=2
6047589	42	STIM=g
6051209	42	RESP=1
6063298	42	STIM=c
6069554	42	RESP=1
6079067	42	STIM=s
6082490	42	RESP=1
6096932	42	STIM=s
6099860	42	RESP=1
6114275	42	STIM=n
6121972	42	RESP=1
6129817	42	STIM=l
6135618	42	RESP=1
6145332	42	STIM=8
6149637	42	RESP=2
6160602	42	STIM=p
6163897	42	RESP=1
6177131	42	STIM=k
6182765	42	RESP=1
6195949	42	STIM=7
6201090	42	RESP=2
6212795	42	STIM=o
6218236	42	RESP=1
6230832	42	STIM=9
6235569	42	RESP=2
6247499	42	STIM=m
6251349	42	RESP=1
6265139	42	STIM=1
6273503	42	RESP=2
6280462	42	STIM=d
6283999	42	RESP=1
6295847	42	STIM=c
6300556	42	RESP=1
6313071	42	STIM=1
6319287	42	RESP=2
6330220	42	STIM=s
6336268	42	RESP=1
6346721	42	STIM=q
6351457	42	RESP=1
6363415	42	STIM=d
6369453	42	RESP=1
6382285	42	STIM=j
6386920	42	RESP=1
6397711	42	STIM=u
6402773	42	RESP=1
6412973	42	STIM=f
6417755	42	RESP=1
6430334	42	STIM=0
6438776	42	RESP=2
6448734	42	STIM=1
6452651	42	RESP=2
6464211	42	STIM=3
6471663	42	RESP=2
6480782	42	STIM=m
6489873	42	RESP=1
6498930	42	STIM=u
6506821	42	RESP=1
6517223	42	STIM=z
6522969	42	RESP=1
6533279	42	STIM=t
6538454	42	RESP=1
6550202	42	STIM=8
6554313	42	RESP=1
6566917	42	STIM=o
6574708	42	RESP=1
6582356	42	STIM=q
6588327	42	RESP=1
6598087	42	STIM=q
6602679	42	RESP=1
6614775	42	STIM=v
6620430	42	RESP=1
6632488	42	STIM=r
6641170	42	RESP=1
6650137	42	STIM=j
6657433	42	RESP=1
6668520	42	STIM=0
6675137	42	RESP=2
6685713	42	STIM=h
6693659	42	RESP=1
6704121	42	STIM=w
6717044	42	RESP=1
6721862	42	STIM=s
6728021	42	RESP=1
6739887	42	STIM=o
6758415	42	RESP=1
6758515	42	STIM=o
6762638	42	RESP=1
6774628	42	STIM=d
6781078	42	RESP=1
6792388	42	STIM=l
6798530	42	RESP=1
6809057	42	STIM=9
6814671	42	RESP=1
6825630	42	STIM=f
6830731	42	RESP=1
6841684	42	STIM=5
6846487	42	RESP=2
6860239	42	STIM=j
6864814	42	RESP=1
6876404	42	STIM=v
6880318	42	RESP=1
6894507	42	STIM=y
6898066	42	RESP=2
6910483	42	STIM=4
6918474	42	RESP=2
6928419	42	STIM=r
6933370	42	RESP=1
6944185	42	STIM=h
6956069	42	RESP=1
6960262	42	STIM=7
6966267	42	RESP=2
6975318	42	STIM=l
6978320	42	RESP=1
6991566	42	STIM=1
6997397	42	RESP=2
7007130	42	STIM=0
7013410	42	RESP=2
7023319	42	STIM=5
7029599	42	RESP=2
7041724	42	STIM=5
7049738	42	RESP=2
7057852	42	STIM=7
7061788	42	RESP=2
7074513	42	STIM=7
7082571	42	RESP=1
7090075	42	STIM=1
7102354	42	RESP=2
7107751	42	STIM=3
7113782	42	RESP=1
7125611	42	STIM=4
7137179	42	RESP=2
7144036	42	STIM=q
7147882	42	RESP=1
7159939	42	STIM=p
7164026	42	RESP=1
7175339	42	STIM=e
7181464	42	RESP=1
7190398	42	STIM=o
7198378	42	RESP=1
7207860	42	STIM=h
7212613	42	RESP=1
7223020	42	STIM=r
7230223	42	RESP=1
7240162	42	STIM=i
7244742	42	RESP=1
7256957	42	STIM=u
7261106	42	RESP=1
7272973	42	STIM=i
7278133	42	RESP=1
7289161	42	STIM=r
7296231	42	RESP=1
7307516	42	STIM=j
7310283	42	RESP=1
7326068	42	STIM=f
7334202	42	RESP=1
7342437	42	STIM=s
7348813	42	RESP=2
7357646	42	STIM=1
7365273	42	RESP=2
7373729	42	STIM=v
7377082	42	RESP=1
7391264	42	STIM=a
7394909	42	RESP=1
7406433	42	STIM=y
7414766	42	RESP=1
7424388	42	STIM=e
7430412	42	RESP=1
7441331	42	STIM=0
7450294	42	RESP=2
7458781	42	STIM=9
7463480	42	RESP=2
7476201	42	STIM=n
7487446	42	RESP=1
7491253	42	STIM=s
7495419	42	RESP=2
7509471	42	STIM=8
7518687	42	RESP=2
7524526	42	STIM=s
7531321	42	RESP=1
7539974	42	STIM=o
7545403	42	RESP=1
7555502	42	STIM=v
7559226	42	RESP=1
7570557	42	STIM=m
7575733	42	RESP=1
7586341	42	STIM=d
7593102	42	RESP=1
7602449	42	STIM=c
7605004	42	RESP=1
7621444	42	STIM=b
7625992	42	RESP=1
7638403	42	STIM=5
7644171	42	RESP=2
7655535	42	STIM=5
7661053	42	RESP=2
7672220	42	STIM=a
7679333	42	RESP=2
7688980	42	STIM=j
7692736	42	RESP=2
7706299	42	STIM=l
7711857	42	RESP=1
7721461	42	STIM=u
7732345	42	RESP=1
7739338	42	STIM=b
7745295	42	RESP=1
7754505	42	STIM=b
7761876	42	RESP=1
7773198	42	STIM=d
7777295	42	RESP=1
7789840	42	STIM=j
7794580	42	RESP=1
7805902	42	STIM=2
7812816	42	RESP=2
7822997	42	STIM=r
7829247	42	RESP=1
7839626	42	STIM=v
7845282	42	RESP=1
7854991	42	STIM=w
7865330	42	RESP=1
7873147	42	STIM=t
7885348	42	RESP=1
7888665	42	STIM=k
7893597	42	RESP=1
7907646	42	STIM=w
7915641	42	RESP=1
7926453	42	STIM=0
7931367	42	RESP=2
7943269	42	STIM=0
7951187	42	RESP=2
7959097	42	STIM=1
7964384	42	RESP=2
7976925	42	STIM=7
7983728	42	RESP=2
7994628	42	STIM=z
8008899	42	RESP=1
8012263	42	STIM=h
8020727	42	RESP=1
8031124	42	STIM=d
8036334	42	RESP=1
8047753	42	STIM=w
8052272	42	RESP=1
8063324	42	STIM=n
8068377	42	RESP=1
8081685	42	STIM=r
8088275	42	RESP=1
8097653	42	STIM=0
8105629	42	RESP=2
8115699	42	STIM=n
8121810	42	RESP=1
8132744	42	STIM=8
8139725	42	RESP=2
8149069	42	STIM=q
8153069	42	RESP=1
8166255	42	STIM=5
8176033	42	RESP=2
8184762	42	STIM=o
8192244	42	RESP=1
8203342	42	STIM=h
8210078	42	RESP=1
8220358	42	STIM=b
8225886	42	RESP=1
8238676	42	STIM=y
8247238	42	RESP=1
8254531	42	STIM=e
8258238	42	RESP=1
8269749	42	STIM=1
8275347	42	RESP=2
8288706	42	STIM=l
8292290	42	RESP=1
8307499	42	STIM=u
8318452	42	RESP=1
8326357	42	STIM=b
8331834	42	RESP=1
8341891	42	STIM=f
8346515	42	RESP=1
8360578	42	STIM=1
8366093	42	RESP=1
8377902	42	STIM=u
8387475	42	RESP=1
8393498	42	STIM=3
8399481	42	RESP=2
8409941	42	STIM=a
8415861	42	RESP=1
8426236	42	STIM=r
8435057	42	RESP=1
8442793	42	STIM=2
8446508	42	RESP=2
8458493	42	STIM=s
8462451	42	RESP=1
8476976	42	STIM=0
8486988	42	RESP=2
8494607	42	STIM=n
8500239	42	RESP=1
8513172	42	STIM=g
8518330	42	RESP=1
8529567	42	STIM=b
8535847	42	RESP=1
8545600	42	STIM=u
8551143	42	RESP=1
8561452	42	STIM=r
8575793	42	RESP=1
8578617	42	STIM=8
8584567	42	RESP=2
8594488	42	STIM=l
8599422	42	RESP=1
8611915	42	STIM=l
8625644	42	RESP=1
8627456	42	STIM=z
8631772	42	RESP=2
8642991	42	STIM=q
8649871	42	RESP=1
8658359	42	STIM=z
8663388	42	RESP=1
8673718	42	STIM=v
8680841	42	RESP=1
8690680	42	STIM=u
8694120	42	RESP=1
8709151	42	STIM=b
8711893	42	RESP=1
8727241	42	STIM=q
8733050	42	RESP=1
8743527	42	STIM=m
8753001	42	RESP=1
8760161	42	STIM=t
8765505	42	RESP=1
8775613	42	STIM=z
8780738	42	RESP=1
8793524	42	STIM=w
8798346	42	RESP=2
8810427	42	STIM=g
8818340	42	RESP=1
8829120	42	STIM=k
8832301	42	RESP=1
8844315	42	STIM=9
8849562	42	RESP=1
8862051	42	STIM=x
8866949	42	RESP=1
8877370	42	STIM=a
8881686	42	RESP=1
8894411	42	STIM=l
8902785	42	RESP=1
8909979	42	STIM=6
8917364	42	RESP=2
8927058	42	STIM=w
8934083	42	RESP=1
8943116	42	STIM=q
8947143	42	RESP=1
8959556	42	STIM=v
8963811	42	RESP=2
8976121	42	STIM=c
8980599	42	RESP=1
8993395	42	STIM=n
8999828	42	RESP=1
9008522	42	STIM=n
9013312	42	RESP=1
9025598	42	STIM=e
9030894	42	RESP=1
9041767	42	STIM=g
9046547	42	RESP=1
9057203	42	STIM=w
9064484	42	RESP=1
9074743	42	STIM=7
9080626	42	RESP=2
9092762	42	STIM=4
9102627	42	RESP=2
9110499	42	STIM=3
9114343	42	RESP=2
9126811	42	STIM=c
9133549	42	RESP=1
9145242	42	STIM=c
9152404	42	RESP=1
9161802	42	STIM=4
9166899	42	RESP=1
9178790	42	STIM=x
9184953	42	RESP=1
9197368	42	STIM=a
9202011	42	RESP=1
9215725	42	STIM=j
9224215	42	RESP=1
9234266	42	STIM=z
9239807	42	RESP=1
9250209	42	STIM=s
9255636	42	RESP=2
9269037	42	STIM=g
9272523	42	RESP=1
9286610	42	STIM=e
9294253	42	RESP=1
9301769	42	STIM=v
9307784	42	RESP=1
9319564	42	STIM=m
9325541	42	RESP=1
9334844	42	STIM=9
9340443	42	RESP=2
9351591	42	STIM=c
9355688	42	RESP=1
9367780	42	STIM=t
9377781	42	RESP=1
9384682	42	STIM=j
9389706	42	RESP=1
9399733	42	STIM=p
9404823	42	RESP=2
9415137	42	STIM=d
9419000	42	RESP=1
9433763	42	STIM=z
9436493	42	RESP=1
9451915	42	STIM=k
9456305	42	RESP=1
9467160	42	STIM=w
9477708	42	RESP=1
9484409	42	STIM=t
9487500	42	RESP=1
9500145	42	STIM=9
9507034	42	RESP=2
9518769	42	STIM=r
9526782	42	RESP=1
9533976	42	STIM=b
9540460	42	RESP=1
9552164	42	STIM=v
9556013	42	RESP=2
9567454	42	STIM=p
9572777	42	RESP=1
9586258	42	STIM=b
9591424	42	RESP=1
9602193	42	STIM=d
9607331	42	RESP=1
9617294	42	STIM=o
9622815	42	RESP=1
9635822	42	STIM=b
9638760	42	RESP=1
9654693	42	STIM=5
9659354	42	RESP=2
9671400	42	STIM=f
9678804	42	RESP=1
9687971	42	STIM=p
9691567	42	RESP=1
9704882	42	STIM=r
9709736	42	RESP=1
9722679	42	STIM=4
9727187	42	RESP=2
9739951	42	STIM=4
9746491	42	RESP=2
9757801	42	STIM=0
9762671	42	RESP=2
9776063	42	STIM=e
9784080	42	RESP=1
9794797	42	STIM=2
9799586	42	RESP=2
9812232	42	STIM=e
9818246	42	RESP=1
9828268	42	STIM=e
9832102	42	RESP=1
9845419	42	STIM=f
9848818	42	RESP=1
9860709	42	STIM=v
9866137	42	RESP=1
9876985	42	STIM=d
9887277	42	RESP=1
9892808	42	STIM=d
9896559	42	RESP=1
