# Original filename: 0030_PJY_2017-01-20.log
# Time unit: 100 us
# RARECAT=digit
#
# Time	HHGG	Event
2288792	42	RESP=1
2301967	42	STIM=i
2306139	42	RESP=1
2319816	42	STIM=v
2325470	42	RESP=1
2335934	42	STIM=0
2340644	42	RESP=2
2352910	42	STIM=6
2365428	42	RESP=2
2370300	42	STIM=k
2377384	42	RESP=2
2385777	42	STIM=1
2391538	42	RESP=2
2402943	42	STIM=u
2410658	42	RESP=1
2420309	42	STIM=y
2423993	42	RESP=1
2438986	42	STIM=0
2444103	42	RESP=2
2456093	42	STIM=l
2460373	42	RESP=1
2474075	42	STIM=q
2480447	42	RESP=1
2490850	42	STIM=t
2496466	42	RESP=1
2509258	42	STIM=k
2513917	42	RESP=1
2525740	42	STIM=i
2529746	42	RESP=1
2544204	42	STIM=c
2548699	42	RESP=1
2560211	42	STIM=1
2566128	42	RESP=2
2576580	42	STIM=k
2581187	42	RESP=1
2593401	42	STIM=m
2597408	42	RESP=1
2612263	42	STIM=f
2616711	42	RESP=2
2627301	42	STIM=4
2640892	42	RESP=2
2646054	42	STIM=n
2650763	42	RESP=1
2664860	42	STIM=n
2671832	42	RESP=1
2681078	42	STIM=t
2684672	42	RESP=1
2696300	42	STIM=l
2705117	42	RESP=1
2714425	42	STIM=x
2718913	42	RESP=1
2730869	42	STIM=d
2735357	42	RESP=1
2748477	42	STIM=j
2751376	42	RESP=1
2764076	42	STIM=7
2769308	42	RESP=2
2782835	42	STIM=9
2789391	42	RESP=2
2801526	42	STIM=e
2806111	42	RESP=2
2819170	42	STIM=v
2823391	42	RESP=1
2834588	42	STIM=o
2839351	42	RESP=1
2851868	42	STIM=0
2855384	42	RESP=1
2868899	42	STIM=g
2875083	42	RESP=1
2887627	42	STIM=a
2893371	42	RESP=1
2903643	42	STIM=y
2908626	42	RESP=1
2919613	42	STIM=w
2923025	42	RESP=1
2937081	42	STIM=o
2941079	42	RESP=1
2952432	42	STIM=i
2963292	42	RESP=1
2969743	42	STIM=z
2974868	42	RESP=1
2984819	42	STIM=q
2988975	42	RESP=2
3000933	42	STIM=q
3005158	42	RESP=1
3017528	42	STIM=f
3027083	42	RESP=1
3034863	42	STIM=v
3042260	42	RESP=1
3053068	42	STIM=z
3058006	42	RESP=1
3068418	42	STIM=9
3075169	42	RESP=2
3087376	42	STIM=z
3091372	42	RESP=1
3105912	42	STIM=l
3108865	42	RESP=1
3122586	42	STIM=p
3126349	42	RESP=1
3141067	42	STIM=l
3147244	42	RESP=1
3157817	42	STIM=7
3161570	42	RESP=2
3174631	42	STIM=c
3179272	42	RESP=1
3191772	42	STIM=s
3194756	42	RESP=1
3209388	42	STIM=e
3217148	42	RESP=1
3227163	42	STIM=l
3231727	42	RESP=1
3243917	42	STIM=2
3248752	42	RESP=2
3259355	42	STIM=p
3263608	42	RESP=1
3276083	42	STIM=7
3280571	42	RESP=2
3293635	42	STIM=8
3300873	42	RESP=2
3312355	42	STIM=4
3322435	42	RESP=2
3328785	42	STIM=k
3331620	42	RESP=1
3346222	42	STIM=k
3349075	42	RESP=2
3362582	42	STIM=o
3367568	42	RESP=1
3378591	42	STIM=i
3381576	42	RESP=1
3395374	42	STIM=o
3400691	42	RESP=1
3412514	42	STIM=v
3415034	42	RESP=1
3427836	42	STIM=1
3433869	42	RESP=2
3443712	42	STIM=a
3450264	42	RESP=1
3460538	42	STIM=e
3465363	42	RESP=1
3479053	42	STIM=0
3483142	42	RESP=2
3496481	42	STIM=x
3499754	42	RESP=1
3512067	42	STIM=y
3516667	42	RESP=1
3528270	42	STIM=2
3534572	42	RESP=2
3545242	42	STIM=9
3551048	42	RESP=2
3563781	42	STIM=e
3571552	42	RESP=1
3580326	42	STIM=j
3585828	42	RESP=1
3598542	42	STIM=6
3603370	42	RESP=2
3613732	42	STIM=7
3617051	42	RESP=1
3629676	42	STIM=s
3640407	42	RESP=1
3646283	42	STIM=z
3651904	42	RESP=1
3663914	42	STIM=j
3671124	42	RESP=1
3680037	42	STIM=c
3687349	42	RESP=1
3695276	42	STIM=e
3698839	42	RESP=1
3713520	42	STIM=z
3717837	42	RESP=1
3729302	42	STIM=s
3732553	42	RESP=1
3747716	42	STIM=p
3753238	42	RESP=1
3764353	42	STIM=2
3769596	42	RESP=2
3780120	42	STIM=3
3784045	42	RESP=2
3796496	42	STIM=a
3800459	42	RESP=1
3814694	42	STIM=0
3820410	42	RESP=2
3832396	42	STIM=c
3836603	42	RESP=1
3849990	42	STIM=t
3855311	42	RESP=1
3868947	42	STIM=8
3874514	42	RESP=2
3884808	42	STIM=7
3889985	42	RESP=2
3900279	42	STIM=s
3904138	42	RESP=1
3915836	42	STIM=6
3919146	42	RESP=2
3933854	42	STIM=g
3939308	42	RESP=1
3949831	42	STIM=n
3958227	42	RESP=1
3968363	42	STIM=u
3972381	42	RESP=1
3987328	42	STIM=r
3991974	42	RESP=1
4004209	42	STIM=b
4006965	42	RESP=1
4020140	42	STIM=e
4023356	42	RESP=1
4038730	42	STIM=a
4041627	42	RESP=1
4056162	42	STIM=i
4060648	42	RESP=1
4074422	42	STIM=6
4083813	42	RESP=2
4090669	42	STIM=u
4095642	42	RESP=1
4106920	42	STIM=w
4110920	42	RESP=1
4125649	42	STIM=w
4129923	42	RESP=1
4143851	42	STIM=p
4150415	42	RESP=1
4160707	42	STIM=2
4167866	42	RESP=1
4176255	42	STIM=k
4179174	42	RESP=1
4192015	42	STIM=o
4198056	42	RESP=1
4207627	42	STIM=z
4212576	42	RESP=1
4226438	42	STIM=i
4229104	42	RESP=1
4244489	42	STIM=b
4249112	42	RESP=1
4260865	42	STIM=b
4267592	42	RESP=1
4278998	42	STIM=i
4287049	42	RESP=1
4295535	42	STIM=e
4299167	42	RESP=1
4311161	42	STIM=q
4316453	42	RESP=1
4327595	42	STIM=2
4332756	42	RESP=2
4344403	42	STIM=s
4349163	42	RESP=1
4362166	42	STIM=7
4366186	42	RESP=2
4380326	42	STIM=k
4384318	42	RESP=1
4399169	42	STIM=h
4404721	42	RESP=2
4415158	42	STIM=r
4418353	42	RESP=1
4431228	42	STIM=j
4434881	42	RESP=1
4448104	42	STIM=e
4451959	42	RESP=1
4464503	42	STIM=m
4468786	42	RESP=1
4480882	42	STIM=e
4486302	42	RESP=1
4497178	42	STIM=b
4505042	42	RESP=1
4512686	42	STIM=1
4517736	42	RESP=2
4529065	42	STIM=d
4532378	42	RESP=2
4546078	42	STIM=x
4552110	42	RESP=1
4564498	42	STIM=z
4568362	42	RESP=1
4582762	42	STIM=5
4587226	42	RESP=2
4600019	42	STIM=n
4609412	42	RESP=1
4617450	42	STIM=4
4623200	42	RESP=2
4632811	42	STIM=s
4637608	42	RESP=1
4651073	42	STIM=p
4655649	42	RESP=1
4666259	42	STIM=f
4675756	42	RESP=1
4681473	42	STIM=h
4687021	42	RESP=1
4698638	42	STIM=k
4702532	42	RESP=1
4713856	42	STIM=m
4720431	42	RESP=1
4731636	42	STIM=e
4737264	42	RESP=1
4750318	42	STIM=4
4755741	42	RESP=2
4767463	42	STIM=e
4770403	42	RESP=1
4785195	42	STIM=h
4788205	42	RESP=1
4803367	42	STIM=h
4808112	42	RESP=1
4820544	42	STIM=y
4824900	42	RESP=1
4836436	42	STIM=3
4839859	42	RESP=2
4851687	42	STIM=d
4855208	42	RESP=1
4866733	42	STIM=q
4870960	42	RESP=1
4882518	42	STIM=n
4886439	42	RESP=1
4899203	42	STIM=j
4903780	42	RESP=1
4915701	42	STIM=6
4921777	42	RESP=2
4932911	42	STIM=r
4938787	42	RESP=1
4948839	42	STIM=q
4954558	42	RESP=1
4965643	42	STIM=6
4973241	42	RESP=2
4983552	42	STIM=0
4986973	42	RESP=2
5000679	42	STIM=p
5006127	42	RESP=1
5016663	42	STIM=s
5023410	42	RESP=1
5035125	42	STIM=u
5038868	42	RESP=1
5051575	42	STIM=b
5058131	42	RESP=1
5068080	42	STIM=g
5072035	42	RESP=1
5083944	42	STIM=j
5088476	42	RESP=1
5100398	42	STIM=l
5105473	42	RESP=1
5119193	42	STIM=d
5125441	42	RESP=1
5136623	42	STIM=z
5142332	42	RESP=1
5154029	42	STIM=k
5159506	42	RESP=1
5172895	42	STIM=v
5178065	42	RESP=1
5189158	42	STIM=a
5193306	42	RESP=1
5205770	42	STIM=a
5210645	42	RESP=1
5222010	42	STIM=o
5228229	42	RESP=1
5240934	42	STIM=h
5245719	42	RESP=1
5257215	42	STIM=3
5265825	42	RESP=2
5274809	42	STIM=j
5280387	42	RESP=1
5290030	42	STIM=d
5297458	42	RESP=1
5305500	42	STIM=g
5310010	42	RESP=1
5322468	42	STIM=y
5327662	42	RESP=2
5338541	42	STIM=r
5343117	42	RESP=2
5356787	42	STIM=m
5361377	42	RESP=1
5373232	42	STIM=j
5378468	42	RESP=1
5390912	42	STIM=c
5395109	42	RESP=1
5409650	42	STIM=b
5413221	42	RESP=1
5426349	42	STIM=5
5434410	42	RESP=2
5442366	42	STIM=o
5449658	42	RESP=1
5460279	42	STIM=w
5466994	42	RESP=1
5477261	42	STIM=j
5483321	42	RESP=1
5493629	42	STIM=x
5497296	42	RESP=1
5509389	42	STIM=u
5516839	42	RESP=1
5527249	42	STIM=x
5530835	42	RESP=1
5545513	42	STIM=9
5551692	42	RESP=2
5564041	42	STIM=h
5567471	42	RESP=1
5582217	42	STIM=x
5588007	42	RESP=1
5600746	42	STIM=1
5606246	42	RESP=2
5616593	42	STIM=o
5621755	42	RESP=1
5633879	42	STIM=5
5637746	42	RESP=2
5649761	42	STIM=o
5654166	42	RESP=1
5666742	42	STIM=d
5670516	42	RESP=1
5685564	42	STIM=9
5690017	42	RESP=2
5703718	42	STIM=u
5706793	42	RESP=1
5719563	42	STIM=i
5722798	42	RESP=1
5737224	42	STIM=j
5747043	42	RESP=1
5752258	42	STIM=4
5758165	42	RESP=2
5770890	42	STIM=z
5777195	42	RESP=1
5787778	42	STIM=c
5790436	42	RESP=1
5806262	42	STIM=x
5811997	42	RESP=2
5824252	42	STIM=r
5828065	42	RESP=1
5841520	42	STIM=e
5846430	42	RESP=1
5857757	42	STIM=x
5863787	42	RESP=1
5876376	42	STIM=j
5879871	42	RESP=1
5892208	42	STIM=4
5897239	42	RESP=2
5908254	42	STIM=x
5912716	42	RESP=1
5926303	42	STIM=h
5932516	42	RESP=1
5944760	42	STIM=i
5950589	42	RESP=1
5963318	42	STIM=f
5967213	42	RESP=1
5978813	42	STIM=m
5982383	42	RESP=1
5993991	42	STIM=q
5999201	42	RESP=1
6009057	42	STIM=y
6013920	42	RESP=1
6027640	42	STIM=1
6035748	42	RESP=1
6043252	42	STIM=h
6048544	42	RESP=1
6061226	42	STIM=t
6065097	42	RESP=1
6078779	42	STIM=5
6083326	42	RESP=2
6096183	42	STIM=n
6099169	42	RESP=1
6112118	42	STIM=1
6116883	42	RESP=2
6127423	42	STIM=8
6132852	42	RESP=1
6142586	42	STIM=e
6150796	42	RESP=1
6159387	42	STIM=y
6164897	42	RESP=1
6174988	42	STIM=t
6177971	42	RESP=1
6191075	42	STIM=t
6193703	42	RESP=1
6209700	42	STIM=h
6215137	42	RESP=1
6226426	42	STIM=v
6230020	42	RESP=1
6244676	42	STIM=1
6249840	42	RESP=2
6260111	42	STIM=2
6266768	42	RESP=2
6277276	42	STIM=d
6282357	42	RESP=1
6293992	42	STIM=o
6299466	42	RESP=1
6312349	42	STIM=1
6317723	42	RESP=1
6330885	42	STIM=s
6333759	42	RESP=1
6348299	42	STIM=a
6351880	42	RESP=1
6364905	42	STIM=t
6370535	42	RESP=1
6382153	42	STIM=v
6385962	42	RESP=1
6399737	42	STIM=d
6403551	42	RESP=1
6415204	42	STIM=n
6418594	42	RESP=1
6431191	42	STIM=b
6434838	42	RESP=1
6448125	42	STIM=3
6453615	42	RESP=2
6465979	42	STIM=h
6471039	42	RESP=1
6482264	42	STIM=5
6485436	42	RESP=2
6501205	42	STIM=d
6505262	42	RESP=1
6518701	42	STIM=9
6523433	42	RESP=2
6534336	42	STIM=w
6537867	42	RESP=1
6552568	42	STIM=g
6560207	42	RESP=1
6571494	42	STIM=g
6575739	42	RESP=1
6588446	42	STIM=v
6592561	42	RESP=1
6606184	42	STIM=h
6610381	42	RESP=1
6624988	42	STIM=f
6631242	42	RESP=1
6642766	42	STIM=f
6650133	42	RESP=1
6660367	42	STIM=6
6666764	42	RESP=2
6675843	42	STIM=v
6685806	42	RESP=1
6691170	42	STIM=f
6694792	42	RESP=1
6709722	42	STIM=5
6714158	42	RESP=2
6727322	42	STIM=q
6729807	42	RESP=1
6744769	42	STIM=s
6748250	42	RESP=1
6762008	42	STIM=z
6766263	42	RESP=1
6777033	42	STIM=v
6781993	42	RESP=1
6793598	42	STIM=f
6799252	42	RESP=1
6810852	42	STIM=k
6817962	42	RESP=1
6827809	42	STIM=q
6833578	42	RESP=1
6843146	42	STIM=z
6847353	42	RESP=1
6858407	42	STIM=q
6864949	42	RESP=1
6875192	42	STIM=m
6879574	42	RESP=1
6891718	42	STIM=a
6897694	42	RESP=1
6908409	42	STIM=g
6915363	42	RESP=1
6926876	42	STIM=j
6930430	42	RESP=1
6945715	42	STIM=0
6950084	42	RESP=2
6961814	42	STIM=r
6966951	42	RESP=1
6977242	42	STIM=z
6983300	42	RESP=1
6995554	42	STIM=r
7001008	42	RESP=1
7012002	42	STIM=h
7015869	42	RESP=1
7030123	42	STIM=g
7033272	42	RESP=1
7047208	42	STIM=x
7050990	42	RESP=1
7065072	42	STIM=l
7073707	42	RESP=1
7080854	42	STIM=u
7084486	42	RESP=1
7097897	42	STIM=g
7102153	42	RESP=1
7113190	42	STIM=j
7115659	42	RESP=2
7129062	42	STIM=b
7133012	42	RESP=1
7145082	42	STIM=j
7150309	42	RESP=1
7163977	42	STIM=c
7169443	42	RESP=1
7180404	42	STIM=o
7186362	42	RESP=1
7197513	42	STIM=u
7200075	42	RESP=1
7213611	42	STIM=7
7217328	42	RESP=2
7231370	42	STIM=f
7239020	42	RESP=1
7246584	42	STIM=4
7252771	42	RESP=2
7264638	42	STIM=e
7267576	42	RESP=1
7280619	42	STIM=o
7283247	42	RESP=1
7296895	42	STIM=6
7303788	42	RESP=1
7313977	42	STIM=3
7321481	42	RESP=2
7329415	42	STIM=b
7334278	42	RESP=1
7345732	42	STIM=2
7351895	42	RESP=2
7363476	42	STIM=r
7368959	42	RESP=1
7380860	42	STIM=t
7385616	42	RESP=1
7397975	42	STIM=0
7402200	42	RESP=1
7414570	42	STIM=z
7423612	42	RESP=1
7432989	42	STIM=b
7441334	42	RESP=1
7448622	42	STIM=o
7451971	42	RESP=1
7465621	42	STIM=x
7472218	42	RESP=1
7484190	42	STIM=d
7488822	42	RESP=1
7500539	42	STIM=1
7507339	42	RESP=2
7515552	42	STIM=z
7518769	42	RESP=1
7531282	42	STIM=e
7535504	42	RESP=1
7547809	42	STIM=k
7551130	42	RESP=1
7566710	42	STIM=t
7576360	42	RESP=1
7582590	42	STIM=e
7586189	42	RESP=1
7599101	42	STIM=y
7608085	42	RESP=1
7615478	42	STIM=x
7619463	42	RESP=1
7630660	42	STIM=x
7634731	42	RESP=1
7645978	42	STIM=v
7651662	42	RESP=1
7664699	42	STIM=m
7673442	42	RESP=1
7681511	42	STIM=p
7688698	42	RESP=1
7700237	42	STIM=t
7705740	42	RESP=1
7716905	42	STIM=9
7721486	42	RESP=2
7733402	42	STIM=6
7740421	42	RESP=2
7749334	42	STIM=6
7753579	42	RESP=2
7767475	42	STIM=1
7771989	42	RESP=2
7784950	42	STIM=c
7792770	42	RESP=1
7802001	42	STIM=h
7806654	42	RESP=1
7818232	42	STIM=e
7823148	42	RESP=1
7833345	42	STIM=r
7838223	42	RESP=1
7849105	42	STIM=d
7853432	42	RESP=1
7867115	42	STIM=d
7873255	42	RESP=1
7884776	42	STIM=j
7887846	42	RESP=1
7901034	42	STIM=e
7906859	42	RESP=1
7916843	42	STIM=5
7922260	42	RESP=2
7933615	42	STIM=b
7938001	42	RESP=1
7951041	42	STIM=6
7956919	42	RESP=2
7970032	42	STIM=y
7976358	42	RESP=1
7988293	42	STIM=g
7992641	42	RESP=1
8006753	42	STIM=x
8011719	42	RESP=1
8024260	42	STIM=7
8032420	42	RESP=2
8042299	42	STIM=9
8050893	42	RESP=2
8059630	42	STIM=w
8064797	42	RESP=1
8075923	42	STIM=u
8082211	42	RESP=1
8092849	42	STIM=y
8098713	42	RESP=1
8110859	42	STIM=s
8115123	42	RESP=1
8128153	42	STIM=y
8134171	42	RESP=1
8143375	42	STIM=z
8146514	42	RESP=1
8161497	42	STIM=8
8166529	42	RESP=1
8177575	42	STIM=t
8185212	42	RESP=1
8195602	42	STIM=y
8203483	42	RESP=1
8211350	42	STIM=p
8217931	42	RESP=1
8229046	42	STIM=v
8235151	42	RESP=1
8246540	42	STIM=g
8254529	42	RESP=1
8263914	42	STIM=e
8267915	42	RESP=1
8282576	42	STIM=1
8287369	42	RESP=2
8297885	42	STIM=g
8302927	42	RESP=1
8315071	42	STIM=i
8319369	42	RESP=1
8332599	42	STIM=k
8339787	42	RESP=1
8350278	42	STIM=g
8354960	42	RESP=1
8368123	42	STIM=9
8372876	42	RESP=1
8384676	42	STIM=u
8393110	42	RESP=1
8401189	42	STIM=6
8406617	42	RESP=2
8417037	42	STIM=g
8419493	42	RESP=1
8432902	42	STIM=p
8435774	42	RESP=1
8449999	42	STIM=d
8455742	42	RESP=1
8467957	42	STIM=0
8474207	42	RESP=2
8486010	42	STIM=v
8492274	42	RESP=1
8501973	42	STIM=v
8505139	42	RESP=2
8517872	42	STIM=9
8526567	42	RESP=2
8533905	42	STIM=z
8541339	42	RESP=1
8549868	42	STIM=i
8555542	42	RESP=1
8568557	42	STIM=d
8573656	42	RESP=1
8585253	42	STIM=n
8589230	42	RESP=1
8603338	42	STIM=s
8606936	42	RESP=1
8621052	42	STIM=y
8626687	42	RESP=1
8638982	42	STIM=u
8644814	42	RESP=2
8657791	42	STIM=c
8662111	42	RESP=1
8672985	42	STIM=z
8679578	42	RESP=1
8688693	42	STIM=1
8696981	42	RESP=2
8707678	42	STIM=t
8712520	42	RESP=1
8723291	42	STIM=p
8727133	42	RESP=1
8741535	42	STIM=5
8746680	42	RESP=2
8758620	42	STIM=q
8763023	42	RESP=1
8775091	42	STIM=y
8779233	42	RESP=1
8790999	42	STIM=g
8796101	42	RESP=1
8806801	42	STIM=g
8810679	42	RESP=1
8822276	42	STIM=c
8829507	42	RESP=1
8840557	42	STIM=y
8848797	42	RESP=1
8857577	42	STIM=e
8861777	42	RESP=1
8874796	42	STIM=y
8878502	42	RESP=1
8890651	42	STIM=8
8898545	42	RESP=2
8909619	42	STIM=d
8913505	42	RESP=1
8926996	42	STIM=o
8935326	42	RESP=1
8942422	42	STIM=z
8949510	42	RESP=1
8961054	42	STIM=t
8965409	42	RESP=1
8978296	42	STIM=0
8983993	42	RESP=2
8993944	42	STIM=3
8999040	42	RESP=2
9012187	42	STIM=8
9018466	42	RESP=2
9031037	42	STIM=e
9036703	42	RESP=1
9047324	42	STIM=x
9051673	42	RESP=2
9062921	42	STIM=q
9067665	42	RESP=1
9079304	42	STIM=c
9082932	42	RESP=1
9094561	42	STIM=d
9100376	42	RESP=1
9111292	42	STIM=c
9115568	42	RESP=1
9129082	42	STIM=a
9135628	42	RESP=1
9144922	42	STIM=g
9148685	42	RESP=1
9161912	42	STIM=y
9168824	42	RESP=1
9178491	42	STIM=9
9183681	42	RESP=2
9194113	42	STIM=n
9199330	42	RESP=1
9212681	42	STIM=x
9218043	42	RESP=1
9229993	42	STIM=a
9237721	42	RESP=1
9247171	42	STIM=o
9250522	42	RESP=1
9263967	42	STIM=f
9268884	42	RESP=1
9279218	42	STIM=h
9283300	42	RESP=1
9296608	42	STIM=g
9300361	42	RESP=1
9314082	42	STIM=l
9319409	42	RESP=1
9329342	42	STIM=q
9333672	42	RESP=1
9346680	42	STIM=c
9350238	42	RESP=1
9361687	42	STIM=h
9367328	42	RESP=1
9379126	42	STIM=e
9386362	42	RESP=1
9396270	42	STIM=z
9400539	42	RESP=1
9415159	42	STIM=z
9419067	42	RESP=1
9432578	42	STIM=7
9439903	42	RESP=1
9450781	42	STIM=a
9457530	42	RESP=1
9467455	42	STIM=x
9472463	42	RESP=1
9484039	42	STIM=k
9486858	42	RESP=1
9502639	42	STIM=y
9509169	42	RESP=1
9519792	42	STIM=5
9524273	42	RESP=2
9535581	42	STIM=s
9539404	42	RESP=1
9553474	42	STIM=9
9557637	42	RESP=2
9570464	42	STIM=r
9573644	42	RESP=1
9588516	42	STIM=d
9595272	42	RESP=1
9605964	42	STIM=l
9609458	42	RESP=1
9623636	42	STIM=q
9630024	42	RESP=2
9641891	42	STIM=q
9645337	42	RESP=1
9657974	42	STIM=p
9660826	42	RESP=1
9673124	42	STIM=z
9678884	42	RESP=1
9690945	42	STIM=5
9698301	42	RESP=2
9709070	42	STIM=v
9712346	42	RESP=1
9728025	42	STIM=w
9731297	42	RESP=1
9744979	42	STIM=c
9751415	42	RESP=1
9761444	42	STIM=y
9767195	42	RESP=1
9777922	42	STIM=n
9782174	42	RESP=1
9795928	42	STIM=f
9799139	42	RESP=1
9813625	42	STIM=p
9821385	42	RESP=1
9832401	42	STIM=q
9838460	42	RESP=1
9849337	42	STIM=n
9853286	42	RESP=1
9867143	42	STIM=0
9876834	42	RESP=1
9884224	42	STIM=n
9887886	42	RESP=1
9899457	42	STIM=v
9905249	42	RESP=1
9918447	42	STIM=x
9922250	42	RESP=1
9936415	42	STIM=b
9940962	42	RESP=1
