# Original filename: 0035_CRF_2016-11-15.log
# Time unit: 100 us
# RARECAT=digit
#
# Time	HHGG	Event
5076696	42	STIM=6
5084762	42	RESP=2
5092314	42	STIM=o
5097088	42	RESP=1
5110073	42	STIM=k
5114519	42	RESP=1
5126659	42	STIM=y
5131153	42	RESP=1
5143971	42	STIM=m
5149696	42	RESP=1
5161387	42	STIM=j
5165208	42	RESP=1
5178050	42	STIM=a
5185273	42	RESP=1
5194076	42	STIM=t
5198084	42	RESP=1
5212470	42	STIM=1
5217355	42	RESP=2
5230836	42	STIM=8
5236113	42	RESP=2
5249097	42	STIM=x
5253425	42	RESP=1
5267543	42	STIM=z
5275554	42	RESP=1
5285607	42	STIM=z
5290819	42	RESP=1
5301727	42	STIM=y
5305934	42	RESP=1
5317646	42	STIM=g
5320651	42	RESP=1
5335853	42	STIM=a
5339294	42	RESP=1
5354414	42	STIM=v
5359197	42	RESP=1
5372430	42	STIM=u
5377820	42	RESP=1
5389116	42	STIM=g
5396652	42	RESP=1
5405714	42	STIM=i
5408372	42	RESP=1
5424651	42	STIM=l
5430059	42	RESP=1
5441483	42	STIM=p
5445966	42	RESP=1
5458821	42	STIM=w
5467146	42	RESP=1
5476035	42	STIM=8
5480789	42	RESP=1
5494702	42	STIM=g
5499511	42	RESP=1
5509872	42	STIM=d
5513917	42	RESP=1
5527780	42	STIM=0
5532710	42	RESP=2
5545770	42	STIM=5
5551123	42	RESP=2
5563761	42	STIM=f
5569630	42	RESP=1
5578767	42	STIM=o
5583963	42	RESP=1
5595975	42	STIM=i
5599348	42	RESP=1
5614827	42	STIM=t
5620287	42	RESP=1
5632936	42	STIM=n
5637189	42	RESP=1
5648757	42	STIM=b
5651666	42	RESP=1
5665959	42	STIM=q
5672686	42	RESP=1
5682472	42	STIM=l
5685710	42	RESP=1
5698274	42	STIM=c
5703036	42	RESP=1
5713638	42	STIM=4
5717844	42	RESP=2
5730414	42	STIM=6
5735379	42	RESP=2
5748116	42	STIM=j
5754273	42	RESP=1
5766551	42	STIM=j
5773088	42	RESP=1
5783383	42	STIM=v
5788318	42	RESP=1
5802090	42	STIM=i
5807401	42	RESP=1
5818541	42	STIM=1
5825149	42	RESP=2
5834069	42	STIM=i
5839263	42	RESP=1
5852627	42	STIM=g
5856770	42	RESP=1
5868824	42	STIM=n
5872865	42	RESP=1
5885642	42	STIM=z
5890077	42	RESP=1
5904273	42	STIM=6
5909578	42	RESP=2
5920663	42	STIM=r
5925411	42	RESP=1
5937965	42	STIM=c
5944653	42	RESP=1
5952977	42	STIM=k
5956831	42	RESP=1
5968009	42	STIM=v
5973415	42	RESP=1
5984220	42	STIM=w
5989042	42	RESP=1
6002319	42	STIM=1
6006186	42	RESP=2
6020945	42	STIM=a
6024753	42	RESP=1
6036830	42	STIM=o
6042003	42	RESP=1
6053802	42	STIM=q
6060911	42	RESP=1
6071640	42	STIM=1
6078553	42	RESP=2
6089870	42	STIM=r
6095112	42	RESP=1
6104872	42	STIM=g
6108202	42	RESP=1
6121189	42	STIM=t
6124504	42	RESP=1
6136206	42	STIM=r
6139068	42	RESP=1
6154377	42	STIM=t
6163986	42	RESP=1
6171617	42	STIM=a
6179668	42	RESP=1
6186793	42	STIM=7
6190274	42	RESP=2
6205591	42	STIM=c
6212150	42	RESP=1
6222419	42	STIM=c
6226240	42	RESP=1
6240859	42	STIM=r
6245697	42	RESP=1
6259751	42	STIM=d
6262795	42	RESP=1
6277762	42	STIM=x
6284846	42	RESP=1
6296121	42	STIM=o
6301706	42	RESP=1
6312743	42	STIM=z
6316773	42	RESP=1
6329306	42	STIM=y
6332044	42	RESP=1
6344554	42	STIM=g
6347494	42	RESP=1
6362588	42	STIM=i
6365773	42	RESP=1
6377685	42	STIM=e
6384201	42	RESP=1
6395872	42	STIM=v
6400742	42	RESP=1
6412005	42	STIM=h
6417153	42	RESP=1
6430555	42	STIM=s
6435748	42	RESP=1
6448289	42	STIM=g
6452820	42	RESP=1
6463718	42	STIM=d
6468621	42	RESP=1
6481914	42	STIM=3
6486573	42	RESP=2
6498347	42	STIM=g
6503530	42	RESP=1
6516047	42	STIM=j
6520824	42	RESP=1
6533633	42	STIM=1
6538631	42	RESP=2
6548946	42	STIM=4
6559476	42	RESP=2
6564541	42	STIM=k
6570254	42	RESP=1
6581896	42	STIM=f
6585816	42	RESP=1
6600152	42	STIM=p
6604680	42	RESP=1
6615213	42	STIM=l
6621132	42	RESP=1
6630851	42	STIM=q
6636223	42	RESP=1
6647127	42	STIM=2
6652660	42	RESP=2
6662987	42	STIM=6
6669856	42	RESP=2
6678120	42	STIM=a
6682337	42	RESP=1
6693523	42	STIM=w
6701354	42	RESP=1
6709406	42	STIM=b
6718354	42	RESP=1
6727259	42	STIM=v
6731166	42	RESP=1
6744896	42	STIM=s
6748968	42	RESP=1
6763748	42	STIM=d
6768418	42	RESP=1
6782420	42	STIM=f
6785796	42	RESP=1
6798684	42	STIM=3
6805728	42	RESP=2
6815922	42	STIM=g
6819921	42	RESP=1
6834041	42	STIM=h
6840461	42	RESP=1
6849623	42	STIM=u
6853098	42	RESP=1
6866290	42	STIM=p
6870353	42	RESP=1
6884344	42	STIM=4
6890216	42	RESP=2
6901102	42	STIM=3
6909746	42	RESP=2
6919467	42	STIM=6
6923409	42	RESP=2
6937891	42	STIM=g
6942998	42	RESP=1
6956502	42	STIM=g
6962998	42	RESP=2
6973517	42	STIM=j
6978247	42	RESP=1
6990741	42	STIM=x
6997429	42	RESP=1
7008679	42	STIM=o
7018445	42	RESP=1
7026941	42	STIM=q
7032125	42	RESP=1
7042500	42	STIM=t
7046167	42	RESP=1
7061472	42	STIM=b
7068273	42	RESP=1
7077990	42	STIM=u
7084293	42	RESP=1
7096849	42	STIM=p
7101587	42	RESP=1
7114177	42	STIM=z
7116923	42	RESP=1
7131222	42	STIM=f
7139760	42	RESP=1
7147704	42	STIM=v
7154058	42	RESP=1
7163058	42	STIM=j
7166410	42	RESP=1
7180598	42	STIM=n
7185981	42	RESP=1
7195805	42	STIM=k
7199646	42	RESP=1
7211743	42	STIM=g
7215687	42	RESP=1
7227699	42	STIM=w
7233354	42	RESP=1
7244317	42	STIM=m
7249924	42	RESP=1
7261029	42	STIM=i
7266670	42	RESP=1
7279290	42	STIM=i
7283438	42	RESP=1
7296293	42	STIM=s
7302962	42	RESP=1
7313501	42	STIM=x
7321193	42	RESP=1
7331093	42	STIM=q
7334656	42	RESP=1
7346350	42	STIM=b
7351838	42	RESP=1
7364336	42	STIM=r
7367986	42	RESP=1
7382748	42	STIM=2
7387895	42	RESP=2
7400413	42	STIM=a
7405075	42	RESP=1
7417291	42	STIM=9
7421321	42	RESP=2
7435653	42	STIM=c
7441239	42	RESP=1
7451720	42	STIM=v
7455436	42	RESP=1
7467732	42	STIM=1
7471943	42	RESP=2
7485057	42	STIM=4
7489650	42	RESP=1
7502991	42	STIM=z
7505849	42	RESP=1
7518963	42	STIM=l
7523949	42	RESP=1
7537351	42	STIM=k
7541669	42	RESP=1
7554796	42	STIM=0
7558838	42	RESP=2
7573408	42	STIM=j
7576106	42	RESP=1
7590157	42	STIM=b
7595092	42	RESP=1
7608735	42	STIM=c
7612016	42	RESP=1
7625274	42	STIM=t
7628683	42	RESP=1
7640749	42	STIM=l
7646232	42	RESP=1
7655762	42	STIM=u
7659529	42	RESP=1
7674069	42	STIM=n
7679451	42	RESP=1
7689926	42	STIM=x
7701510	42	RESP=2
7706427	42	STIM=y
7712633	42	RESP=2
7722294	42	STIM=w
7726696	42	RESP=1
7738536	42	STIM=w
7741703	42	RESP=1
7756235	42	STIM=h
7762054	42	RESP=1
7771756	42	STIM=u
7775622	42	RESP=1
7788888	42	STIM=c
7795954	42	RESP=1
7804346	42	STIM=y
7808749	42	RESP=1
7822654	42	STIM=z
7833679	42	RESP=1
7840492	42	STIM=v
7843497	42	RESP=1
7856543	42	STIM=n
7860161	42	RESP=1
7872553	42	STIM=5
7878946	42	RESP=2
7889388	42	STIM=1
7897166	42	RESP=2
7905757	42	STIM=b
7913700	42	RESP=1
7922073	42	STIM=p
7926498	42	RESP=1
7939648	42	STIM=h
7945800	42	RESP=2
7956377	42	STIM=x
7959457	42	RESP=1
7973131	42	STIM=1
7978240	42	RESP=2
7988977	42	STIM=n
7994063	42	RESP=1
8007723	42	STIM=j
8011522	42	RESP=1
8025278	42	STIM=w
8028397	42	RESP=1
8042742	42	STIM=o
8047012	42	RESP=1
8059018	42	STIM=5
8063650	42	RESP=2
8076276	42	STIM=v
8080678	42	RESP=1
8094115	42	STIM=0
8099539	42	RESP=2
8112750	42	STIM=i
8116752	42	RESP=1
8128485	42	STIM=l
8132638	42	RESP=2
8146507	42	STIM=o
8150260	42	RESP=1
8164298	42	STIM=q
8171463	42	RESP=1
8180349	42	STIM=8
8184620	42	RESP=2
8195966	42	STIM=q
8201175	42	RESP=1
8214670	42	STIM=o
8220628	42	RESP=1
8230176	42	STIM=k
8235944	42	RESP=1
8246762	42	STIM=3
8251883	42	RESP=2
8263979	42	STIM=x
8267587	42	RESP=1
8281358	42	STIM=6
8285174	42	RESP=2
8298024	42	STIM=o
8308314	42	RESP=1
8316915	42	STIM=m
8321315	42	RESP=1
8334667	42	STIM=0
8346154	42	RESP=2
8352560	42	STIM=l
8355807	42	RESP=1
8371061	42	STIM=6
8380617	42	RESP=1
8386645	42	STIM=5
8391304	42	RESP=2
8403583	42	STIM=e
8409168	42	RESP=1
8418706	42	STIM=o
8426547	42	RESP=1
8437308	42	STIM=r
8440698	42	RESP=2
8452406	42	STIM=m
8456381	42	RESP=1
8470408	42	STIM=y
8474525	42	RESP=1
8488407	42	STIM=y
8497075	42	RESP=1
8505767	42	STIM=1
8511183	42	RESP=2
8523420	42	STIM=9
8531990	42	RESP=2
8540541	42	STIM=l
8545805	42	RESP=1
8559497	42	STIM=u
8564756	42	RESP=1
8576877	42	STIM=9
8582093	42	RESP=2
8592928	42	STIM=b
8597945	42	RESP=1
8610883	42	STIM=b
8614624	42	RESP=1
8629753	42	STIM=p
8634380	42	RESP=1
8647108	42	STIM=r
8651515	42	RESP=1
8664874	42	STIM=0
8673221	42	RESP=1
8683585	42	STIM=f
8688434	42	RESP=1
8701362	42	STIM=r
8706744	42	RESP=1
8719077	42	STIM=z
8723383	42	RESP=1
8737182	42	STIM=2
8742382	42	RESP=1
8754677	42	STIM=q
8757496	42	RESP=1
8770844	42	STIM=d
8775063	42	RESP=1
8787786	42	STIM=h
8791579	42	RESP=1
8805179	42	STIM=c
8808583	42	RESP=1
8821718	42	STIM=k
8825535	42	RESP=1
8838662	42	STIM=k
8846241	42	RESP=1
8854700	42	STIM=f
8858741	42	RESP=1
8870292	42	STIM=2
8875108	42	RESP=2
8888940	42	STIM=6
8893625	42	RESP=2
8904733	42	STIM=4
8910860	42	RESP=2
8920619	42	STIM=x
8924922	42	RESP=1
8938983	42	STIM=n
8947210	42	RESP=1
8956037	42	STIM=m
8959458	42	RESP=1
8973164	42	STIM=v
8977214	42	RESP=1
8988802	42	STIM=p
8993924	42	RESP=1
9007594	42	STIM=k
9012059	42	RESP=1
9026368	42	STIM=n
9028736	42	RESP=1
9044111	42	STIM=b
9047528	42	RESP=1
9059581	42	STIM=w
9062918	42	RESP=1
9075189	42	STIM=t
9079992	42	RESP=1
9090705	42	STIM=e
9097522	42	RESP=1
9109189	42	STIM=u
9114588	42	RESP=1
9125737	42	STIM=s
9132325	42	RESP=1
9141390	42	STIM=3
9144866	42	RESP=2
9159967	42	STIM=v
9164926	42	RESP=1
9177570	42	STIM=y
9181717	42	RESP=1
9194113	42	STIM=v
9198483	42	RESP=1
9211809	42	STIM=6
9215968	42	RESP=2
9228629	42	STIM=k
9233116	42	RESP=1
9247194	42	STIM=r
9252113	42	RESP=1
9264125	42	STIM=h
9271780	42	RESP=1
9279819	42	STIM=9
9283736	42	RESP=2
9297702	42	STIM=x
9302022	42	RESP=1
9314452	42	STIM=3
9320596	42	RESP=1
9333274	42	STIM=j
9341166	42	RESP=1
9351108	42	STIM=z
9357776	42	RESP=1
9368482	42	STIM=r
9376684	42	RESP=1
9386370	42	STIM=q
9390777	42	RESP=1
9404565	42	STIM=a
9411247	42	RESP=1
9420626	42	STIM=6
9428607	42	RESP=2
9439397	42	STIM=v
9443839	42	RESP=1
9457711	42	STIM=l
9461872	42	RESP=1
9476243	42	STIM=m
9482566	42	RESP=1
9492224	42	STIM=n
9497160	42	RESP=1
9510411	42	STIM=j
9514841	42	RESP=1
9529131	42	STIM=c
9533995	42	RESP=1
9546175	42	STIM=r
9551480	42	RESP=1
9563437	42	STIM=u
9567729	42	RESP=1
9578870	42	STIM=g
9583375	42	RESP=1
9595781	42	STIM=v
9599620	42	RESP=1
9611866	42	STIM=n
9616222	42	RESP=1
9628236	42	STIM=u
9632655	42	RESP=1
9644737	42	STIM=h
9652610	42	RESP=1
9663642	42	STIM=z
9667807	42	RESP=1
9680167	42	STIM=3
9687283	42	RESP=2
9695825	42	STIM=k
9701642	42	RESP=1
9710950	42	STIM=7
9715671	42	RESP=2
9726136	42	STIM=h
9730032	42	RESP=1
9745074	42	STIM=i
9748812	42	RESP=1
9760797	42	STIM=n
9764358	42	RESP=1
9779620	42	STIM=e
9783413	42	RESP=1
9796189	42	STIM=k
9800473	42	RESP=1
9812854	42	STIM=7
9819538	42	RESP=2
9829566	42	STIM=x
9832224	42	RESP=1
9844942	42	STIM=q
9852431	42	RESP=1
9863880	42	STIM=r
9869325	42	RESP=1
9881175	42	STIM=w
9888406	42	RESP=1
9898266	42	STIM=0
9904048	42	RESP=2
9914517	42	STIM=o
9919088	42	RESP=1
9930664	42	STIM=q
9935227	42	RESP=1
