# Original filename: 0015_TSP_2017-04-13.log
# Time unit: 100 us
# RARECAT=digit
#
# Time	HHGG	Event
3839149	42	RESP=1
3853971	42	STIM=x
3857754	42	RESP=1
3871279	42	STIM=3
3880190	42	RESP=2
3889641	42	STIM=v
3893990	42	RESP=1
3908497	42	STIM=g
3912496	42	RESP=1
3926815	42	STIM=t
3932228	42	RESP=1
3942297	42	STIM=d
3944888	42	RESP=1
3958708	42	STIM=t
3963879	42	RESP=1
3973972	42	STIM=3
3979544	42	RESP=2
3990035	42	STIM=k
3996253	42	RESP=1
4007095	42	STIM=1
4013148	42	RESP=2
4023956	42	STIM=v
4031806	42	RESP=1
4040729	42	STIM=q
4044164	42	RESP=1
4059608	42	STIM=t
4064596	42	RESP=1
4074863	42	STIM=o
4079862	42	RESP=1
4092427	42	STIM=b
4095784	42	RESP=1
4108298	42	STIM=d
4113902	42	RESP=1
4124740	42	STIM=h
4131670	42	RESP=1
4140296	42	STIM=x
4147305	42	RESP=1
4156999	42	STIM=u
4162035	42	RESP=1
4173315	42	STIM=c
4180292	42	RESP=1
4192100	42	STIM=s
4196944	42	RESP=1
4208051	42	STIM=r
4213537	42	RESP=1
4224517	42	STIM=f
4230598	42	RESP=1
4240195	42	STIM=n
4245822	42	RESP=2
4257720	42	STIM=s
4261518	42	RESP=1
4274991	42	STIM=c
4279867	42	RESP=1
4291852	42	STIM=n
4294792	42	RESP=1
4309020	42	STIM=5
4314930	42	RESP=2
4324287	42	STIM=1
4335123	42	RESP=2
4341137	42	STIM=c
4346638	42	RESP=1
4357834	42	STIM=a
4361846	42	RESP=1
4376112	42	STIM=6
4384728	42	RESP=2
4392890	42	STIM=o
4396559	42	RESP=1
4410090	42	STIM=c
4412543	42	RESP=1
4428295	42	STIM=h
4431875	42	RESP=1
4444009	42	STIM=c
4449572	42	RESP=1
4462673	42	STIM=h
4466238	42	RESP=1
4481176	42	STIM=w
4488451	42	RESP=1
4498329	42	STIM=k
4505461	42	RESP=1
4514928	42	STIM=r
4520945	42	RESP=1
4533671	42	STIM=r
4540775	42	RESP=1
4550008	42	STIM=t
4553303	42	RESP=1
4567597	42	STIM=9
4571594	42	RESP=2
4586582	42	STIM=g
4590934	42	RESP=1
4603511	42	STIM=t
4606693	42	RESP=1
4622121	42	STIM=8
4626673	42	RESP=2
4639625	42	STIM=a
4642192	42	RESP=1
4657506	42	STIM=5
4662947	42	RESP=2
4673302	42	STIM=a
4679146	42	RESP=1
4690390	42	STIM=p
4699363	42	RESP=1
4707869	42	STIM=i
4716802	42	RESP=1
4723871	42	STIM=v
4729575	42	RESP=1
4741202	42	STIM=k
4748881	42	RESP=1
4756675	42	STIM=i
4761088	42	RESP=1
4772345	42	STIM=g
4777791	42	RESP=1
4787851	42	STIM=c
4795313	42	RESP=1
4803929	42	STIM=d
4810074	42	RESP=1
4821381	42	STIM=s
4823909	42	RESP=2
4839175	42	STIM=h
4843236	42	RESP=1
4857282	42	STIM=a
4865953	42	RESP=1
4873763	42	STIM=d
4879442	42	RESP=1
4889665	42	STIM=q
4894439	42	RESP=1
4907555	42	STIM=u
4913802	42	RESP=1
4925564	42	STIM=b
4929024	42	RESP=1
4942803	42	STIM=h
4949143	42	RESP=1
4960859	42	STIM=b
4966248	42	RESP=1
4979715	42	STIM=6
4986860	42	RESP=2
4998306	42	STIM=y
5003609	42	RESP=1
5016963	42	STIM=d
5023129	42	RESP=1
5035011	42	STIM=o
5040135	42	RESP=1
5050317	42	STIM=1
5055074	42	RESP=1
5065525	42	STIM=t
5068529	42	RESP=1
5082480	42	STIM=6
5086120	42	RESP=2
5101450	42	STIM=6
5106790	42	RESP=2
5118962	42	STIM=v
5125694	42	RESP=1
5136758	42	STIM=q
5141216	42	RESP=1
5154331	42	STIM=t
5158329	42	RESP=1
5169387	42	STIM=m
5172972	42	RESP=1
5185027	42	STIM=w
5187765	42	RESP=1
5201631	42	STIM=u
5204190	42	RESP=1
5219582	42	STIM=e
5223713	42	RESP=1
5235966	42	STIM=c
5241021	42	RESP=1
5254361	42	STIM=o
5257235	42	RESP=1
5271989	42	STIM=b
5276688	42	RESP=1
5290965	42	STIM=w
5294962	42	RESP=1
5308138	42	STIM=6
5312310	42	RESP=2
5326380	42	STIM=j
5329452	42	RESP=1
5341728	42	STIM=v
5345307	42	RESP=1
5356759	42	STIM=l
5362651	42	RESP=1
5374167	42	STIM=3
5378094	42	RESP=2
5390618	42	STIM=n
5395599	42	RESP=1
5406157	42	STIM=4
5413133	42	RESP=2
5423722	42	STIM=g
5429246	42	RESP=1
5440585	42	STIM=5
5445060	42	RESP=2
5457788	42	STIM=c
5461339	42	RESP=1
5475779	42	STIM=u
5480102	42	RESP=1
5493885	42	STIM=i
5496630	42	RESP=1
5510763	42	STIM=g
5513966	42	RESP=1
5526074	42	STIM=y
5531767	42	RESP=1
5544965	42	STIM=9
5551885	42	RESP=1
5563023	42	STIM=x
5567738	42	RESP=1
5578324	42	STIM=q
5584891	42	RESP=1
5593723	42	STIM=w
5598296	42	RESP=1
5609879	42	STIM=y
5614358	42	RESP=1
5627009	42	STIM=f
5631529	42	RESP=1
5645438	42	STIM=u
5650542	42	RESP=1
5661534	42	STIM=e
5667395	42	RESP=1
5678128	42	STIM=l
5681396	42	RESP=1
5696159	42	STIM=p
5702748	42	RESP=1
5713859	42	STIM=f
5718311	42	RESP=1
5730932	42	STIM=n
5736113	42	RESP=1
5746246	42	STIM=3
5750637	42	RESP=2
5763315	42	STIM=w
5767370	42	RESP=1
5781955	42	STIM=i
5787178	42	RESP=1
5797548	42	STIM=d
5802941	42	RESP=1
5813192	42	STIM=f
5820154	42	RESP=1
5829588	42	STIM=r
5832406	42	RESP=1
5847058	42	STIM=a
5850320	42	RESP=1
5864232	42	STIM=a
5868554	42	RESP=1
5879886	42	STIM=o
5883614	42	RESP=1
5895533	42	STIM=q
5899098	42	RESP=1
5913443	42	STIM=8
5917692	42	RESP=2
5929807	42	STIM=q
5938302	42	RESP=1
5945260	42	STIM=e
5948508	42	RESP=1
5964220	42	STIM=e
5968487	42	RESP=1
5981222	42	STIM=6
5987486	42	RESP=2
5997208	42	STIM=n
6001046	42	RESP=1
6012902	42	STIM=7
6016945	42	RESP=1
6031421	42	STIM=p
6036254	42	RESP=1
6049445	42	STIM=z
6053258	42	RESP=1
6067248	42	STIM=k
6073580	42	RESP=1
6084839	42	STIM=k
6090811	42	RESP=1
6103231	42	STIM=l
6105908	42	RESP=1
6121473	42	STIM=3
6126271	42	RESP=2
6138149	42	STIM=z
6146134	42	RESP=1
6156661	42	STIM=6
6163239	42	RESP=2
6174636	42	STIM=w
6184421	42	RESP=1
6193216	42	STIM=g
6200308	42	RESP=1
6210670	42	STIM=w
6215505	42	RESP=1
6226531	42	STIM=c
6235349	42	RESP=1
6244578	42	STIM=o
6248449	42	RESP=1
6262309	42	STIM=e
6267572	42	RESP=1
6279722	42	STIM=8
6283340	42	RESP=2
6296613	42	STIM=6
6305036	42	RESP=2
6314375	42	STIM=s
6318627	42	RESP=1
6330568	42	STIM=s
6333109	42	RESP=1
6348795	42	STIM=a
6352038	42	RESP=1
6366357	42	STIM=q
6372409	42	RESP=1
6382801	42	STIM=j
6388433	42	RESP=1
6398823	42	STIM=l
6402012	42	RESP=1
6413866	42	STIM=j
6421893	42	RESP=1
6431180	42	STIM=m
6437960	42	RESP=1
6448474	42	STIM=5
6456582	42	RESP=2
6465849	42	STIM=7
6476696	42	RESP=2
6481079	42	STIM=a
6483556	42	RESP=1
6496270	42	STIM=w
6500459	42	RESP=1
6513519	42	STIM=6
6518740	42	RESP=2
6529391	42	STIM=x
6533766	42	RESP=2
6546726	42	STIM=3
6552729	42	RESP=2
6564956	42	STIM=u
6570173	42	RESP=1
6581445	42	STIM=n
6589246	42	RESP=1
6598258	42	STIM=l
6605789	42	RESP=1
6613537	42	STIM=c
6617503	42	RESP=1
6629091	42	STIM=k
6631876	42	RESP=1
6645234	42	STIM=f
6651355	42	RESP=1
6664187	42	STIM=4
6673072	42	RESP=2
6682087	42	STIM=p
6684756	42	RESP=1
6697315	42	STIM=r
6701255	42	RESP=1
6714439	42	STIM=y
6720239	42	RESP=1
6732622	42	STIM=m
6739769	42	RESP=1
6750848	42	STIM=4
6756552	42	RESP=2
6768101	42	STIM=w
6772367	42	RESP=1
6785468	42	STIM=o
6791303	42	RESP=1
6803934	42	STIM=b
6809228	42	RESP=1
6821095	42	STIM=r
6825899	42	RESP=1
6839038	42	STIM=l
6843713	42	RESP=1
6854069	42	STIM=m
6858557	42	RESP=1
6869699	42	STIM=o
6872753	42	RESP=1
6886449	42	STIM=w
6891835	42	RESP=1
6903288	42	STIM=y
6907743	42	RESP=1
6919578	42	STIM=x
6922472	42	RESP=1
6936444	42	STIM=w
6941513	42	RESP=1
6954936	42	STIM=6
6960568	42	RESP=2
6971477	42	STIM=p
6975054	42	RESP=1
6987481	42	STIM=0
6994707	42	RESP=2
7004693	42	STIM=t
7009866	42	RESP=2
7023525	42	STIM=s
7028015	42	RESP=1
7041825	42	STIM=v
7044901	42	RESP=1
7059294	42	STIM=w
7066065	42	RESP=1
7074895	42	STIM=r
7079962	42	RESP=1
7093105	42	STIM=a
7096983	42	RESP=1
7110255	42	STIM=m
7113646	42	RESP=1
7128799	42	STIM=n
7133077	42	RESP=1
7144725	42	STIM=7
7150930	42	RESP=1
7162949	42	STIM=q
7166904	42	RESP=1
7181418	42	STIM=y
7186135	42	RESP=1
7196771	42	STIM=r
7201803	42	RESP=1
7212405	42	STIM=v
7217677	42	RESP=1
7227923	42	STIM=a
7233475	42	RESP=1
7243847	42	STIM=z
7251798	42	RESP=1
7262512	42	STIM=b
7269350	42	RESP=1
7278270	42	STIM=h
7282420	42	RESP=1
7294229	42	STIM=s
7298554	42	RESP=1
7310906	42	STIM=w
7314220	42	RESP=1
7329637	42	STIM=7
7338983	42	RESP=2
7346305	42	STIM=n
7353454	42	RESP=1
7361433	42	STIM=t
7369954	42	RESP=1
7377473	42	STIM=m
7381982	42	RESP=1
7394580	42	STIM=0
7400274	42	RESP=2
7411037	42	STIM=v
7416427	42	RESP=1
7429885	42	STIM=4
7436720	42	RESP=2
7445878	42	STIM=2
7451112	42	RESP=2
7461772	42	STIM=i
7465363	42	RESP=1
7477705	42	STIM=9
7487157	42	RESP=2
7492892	42	STIM=j
7496670	42	RESP=1
7510461	42	STIM=h
7515617	42	RESP=1
7525817	42	STIM=g
7530643	42	RESP=1
7541329	42	STIM=b
7544705	42	RESP=1
7559767	42	STIM=b
7568254	42	RESP=1
7577351	42	STIM=c
7580296	42	RESP=1
7592788	42	STIM=x
7600158	42	RESP=1
7609788	42	STIM=4
7615256	42	RESP=2
7628710	42	STIM=8
7632885	42	RESP=2
7645694	42	STIM=r
7649232	42	RESP=1
7662915	42	STIM=x
7667668	42	RESP=1
7680228	42	STIM=y
7683742	42	RESP=1
7698990	42	STIM=i
7702761	42	RESP=1
7715842	42	STIM=m
7719162	42	RESP=1
7734763	42	STIM=y
7739365	42	RESP=1
7753280	42	STIM=t
7756624	42	RESP=1
7772259	42	STIM=a
7774840	42	RESP=1
7791144	42	STIM=r
7801222	42	RESP=1
7810014	42	STIM=i
7817834	42	RESP=1
7825560	42	STIM=s
7829869	42	RESP=2
7844289	42	STIM=p
7848630	42	RESP=1
7862688	42	STIM=2
7867583	42	RESP=2
7879000	42	STIM=a
7882152	42	RESP=1
7894327	42	STIM=v
7901796	42	RESP=1
7910894	42	STIM=i
7914131	42	RESP=1
7926460	42	STIM=a
7931368	42	RESP=1
7943645	42	STIM=y
7948641	42	RESP=1
7960570	42	STIM=g
7964928	42	RESP=1
7976613	42	STIM=o
7984744	42	RESP=1
7995010	42	STIM=m
8001975	42	RESP=1
8011136	42	STIM=5
8017919	42	RESP=2
8028090	42	STIM=k
8033671	42	RESP=1
8046786	42	STIM=m
8049580	42	RESP=1
8064537	42	STIM=7
8068979	42	RESP=2
8080435	42	STIM=z
8084687	42	RESP=1
8096773	42	STIM=z
8100856	42	RESP=1
8115377	42	STIM=w
8121537	42	RESP=1
8132068	42	STIM=m
8135971	42	RESP=1
8147746	42	STIM=s
8150964	42	RESP=1
8163693	42	STIM=d
8167349	42	RESP=1
8180770	42	STIM=p
8183823	42	RESP=1
8199494	42	STIM=7
8203698	42	RESP=2
8217321	42	STIM=8
8223789	42	RESP=2
8232421	42	STIM=w
8236668	42	RESP=1
8248505	42	STIM=e
8255288	42	RESP=1
8267162	42	STIM=w
8273607	42	RESP=1
8285982	42	STIM=k
8293568	42	RESP=1
8302334	42	STIM=d
8305768	42	RESP=1
8319911	42	STIM=l
8323333	42	RESP=1
8335046	42	STIM=q
8339659	42	RESP=1
8351489	42	STIM=7
8360959	42	RESP=2
8369426	42	STIM=m
8374215	42	RESP=1
8388317	42	STIM=r
8392174	42	RESP=1
8406436	42	STIM=x
8412337	42	RESP=1
8424481	42	STIM=m
8430531	42	RESP=1
8443282	42	STIM=d
8447519	42	RESP=1
8462255	42	STIM=t
8467755	42	RESP=1
8479746	42	STIM=i
8485552	42	RESP=1
8495280	42	STIM=l
8504956	42	RESP=1
8511083	42	STIM=d
8517404	42	RESP=1
8528743	42	STIM=y
8533594	42	RESP=1
8546330	42	STIM=1
8552554	42	RESP=2
8563121	42	STIM=r
8566139	42	RESP=1
8578334	42	STIM=m
8585836	42	RESP=1
8594917	42	STIM=n
8599031	42	RESP=1
8613243	42	STIM=k
8616823	42	RESP=1
8630444	42	STIM=s
8633941	42	RESP=1
8645985	42	STIM=t
8650116	42	RESP=2
8661836	42	STIM=1
8666659	42	RESP=2
8678929	42	STIM=l
8689979	42	RESP=1
8693978	42	STIM=8
8698657	42	RESP=2
8711534	42	STIM=2
8716121	42	RESP=2
8730177	42	STIM=o
8733374	42	RESP=1
8747850	42	STIM=7
8751896	42	RESP=2
8766628	42	STIM=x
8771184	42	RESP=1
8781711	42	STIM=h
8786525	42	RESP=1
8798953	42	STIM=o
8803001	42	RESP=1
8817519	42	STIM=c
8820225	42	RESP=1
8836324	42	STIM=c
8843067	42	RESP=1
8854696	42	STIM=r
8858037	42	RESP=1
8870377	42	STIM=n
8875792	42	RESP=2
8888604	42	STIM=o
8892136	42	RESP=1
8906291	42	STIM=l
8910455	42	RESP=1
8923033	42	STIM=e
8927382	42	RESP=1
8939360	42	STIM=g
8944317	42	RESP=1
8955261	42	STIM=s
8960543	42	RESP=1
8971583	42	STIM=e
8974272	42	RESP=1
8987185	42	STIM=z
8991632	42	RESP=1
9004860	42	STIM=8
9009614	42	RESP=2
9022915	42	STIM=m
9026966	42	RESP=1
9041645	42	STIM=u
9046555	42	RESP=1
9056889	42	STIM=z
9061994	42	RESP=1
9075778	42	STIM=v
9079062	42	RESP=1
9093855	42	STIM=2
9099667	42	RESP=2
9110826	42	STIM=a
9116312	42	RESP=1
9128333	42	STIM=v
9131967	42	RESP=1
9146043	42	STIM=o
9149935	42	RESP=1
9161213	42	STIM=1
9167516	42	RESP=2
9179805	42	STIM=d
9186922	42	RESP=1
9195385	42	STIM=i
9201569	42	RESP=1
9213278	42	STIM=2
9220727	42	RESP=2
9230760	42	STIM=q
9234119	42	RESP=1
9248441	42	STIM=m
9252511	42	RESP=1
9264431	42	STIM=h
9269049	42	RESP=1
9283384	42	STIM=m
9287097	42	RESP=1
9301546	42	STIM=o
9304473	42	RESP=1
9319009	42	STIM=2
9324648	42	RESP=2
9337656	42	STIM=i
9340139	42	RESP=1
9353763	42	STIM=e
9357383	42	RESP=1
9371539	42	STIM=w
9380079	42	RESP=1
9388950	42	STIM=c
9392543	42	RESP=1
9407475	42	STIM=9
9411249	42	RESP=1
9422716	42	STIM=i
9428503	42	RESP=1
9438776	42	STIM=m
9442065	42	RESP=1
9455561	42	STIM=z
9461353	42	RESP=1
9470860	42	STIM=7
9475904	42	RESP=2
9486571	42	STIM=n
9490060	42	RESP=1
9503538	42	STIM=e
9508053	42	RESP=1
9522253	42	STIM=8
9527837	42	RESP=2
9539394	42	STIM=a
9544361	42	RESP=1
9557158	42	STIM=p
9561732	42	RESP=1
9574000	42	STIM=e
9581352	42	RESP=1
9591183	42	STIM=r
9594533	42	RESP=1
9607638	42	STIM=b
9613583	42	RESP=1
9626353	42	STIM=e
9633595	42	RESP=1
9643099	42	STIM=j
9646339	42	RESP=1
9659216	42	STIM=9
9664873	42	RESP=2
9675510	42	STIM=j
9682301	42	RESP=1
9693513	42	STIM=y
9698644	42	RESP=1
9710848	42	STIM=x
9715899	42	RESP=1
9725993	42	STIM=d
9730725	42	RESP=1
9741064	42	STIM=b
9745274	42	RESP=1
9757086	42	STIM=k
9761293	42	RESP=1
9772514	42	STIM=d
9783120	42	RESP=1
9789559	42	STIM=7
9799197	42	RESP=1
9805279	42	STIM=c
9809151	42	RESP=1
9820448	42	STIM=7
9824985	42	RESP=2
9839227	42	STIM=l
9843554	42	RESP=1
9854277	42	STIM=b
9857496	42	RESP=1
9869349	42	STIM=m
9874326	42	RESP=1
9886373	42	STIM=i
9889572	42	RESP=1
9902023	42	STIM=n
9907840	42	RESP=1
9918018	42	STIM=t
9925687	42	RESP=1
9935132	42	STIM=e
9939344	42	RESP=1
9951009	42	STIM=d
9954720	42	RESP=1
